"department_id","student_id","course_id","semester","final_grade","grade_point"
8,2408048,"CHM110","L2T1","A",3.74
8,2408037,"CHM110","L2T1","A",3.5
8,2408029,"CHM110","L2T1","A",3.43
8,2408056,"CHM110","L2T1","A",3.17
8,2408052,"CHM110","L2T1","A",3.61
8,2408036,"CHM110","L2T1","A",3.67
8,2408043,"CHM110","L2T1","A",3.37
8,2408035,"CHM110","L2T1","A",3.4
8,2408054,"CHM110","L2T1","A",3.72
8,2408047,"CHM110","L2T1","A",3.08
8,2408026,"CHM110","L2T1","A",3.87
8,2408049,"CHM110","L2T1","A",3.4
8,2408028,"CHM110","L2T1","A",3.75
8,2408060,"CHM110","L2T1","A",3.48
8,2408040,"CHM110","L2T1","A",3.83
8,2408031,"CHM110","L2T1","A",3.76
8,2408042,"CHM110","L2T1","A",3.68
8,2408051,"CHM110","L2T1","A",3.39
8,2408032,"CHM110","L2T1","A",3.49
8,2408025,"CHM110","L2T1","A",3.21
8,2408024,"CHM110","L2T1","A",3.84
8,2408033,"CHM110","L2T1","A",3.74
8,2408055,"CHM110","L2T1","A",3.86
8,2408044,"CHM110","L2T1","A",3.33
8,2408041,"CHM121","L2T1","F",0
8,2408038,"CHM121","L2T1","F",0
8,2408034,"CHM121","L2T1","A+",4
8,2408045,"CHM121","L2T1","A+",4
8,2408053,"CHM121","L2T1","A+",4
8,2408058,"CHM121","L2T1","A+",4
8,2408050,"CHM121","L2T1","A",3.62
8,2408022,"CHM121","L2T1","A",3.48
8,2408027,"CHM121","L2T1","A",3.42
8,2408021,"CHM121","L2T1","A",3.2
8,2408030,"CHM121","L2T1","A",3
8,2408046,"CHM121","L2T1","A",3.57
8,2408039,"CHM121","L2T1","A",3.76
8,2408059,"CHM121","L2T1","A",3.29
8,2408057,"CHM121","L2T1","A",3.19
8,2408023,"CHM121","L2T1","A",3.02
8,2408048,"CHM121","L2T1","A",3.26
8,2408037,"CHM121","L2T1","A",3.39
8,2408029,"CHM121","L2T1","A",3.89
8,2408056,"CHM121","L2T1","A",3.93
8,2408052,"CHM121","L2T1","A",3.57
8,2408036,"CHM121","L2T1","A",3.77
8,2408043,"CHM121","L2T1","A",3.4
8,2408035,"CHM121","L2T1","A",3.14
8,2408054,"CHM121","L2T1","A",3.05
8,2408047,"CHM121","L2T1","A",3.38
8,2408026,"CHM121","L2T1","A",3.64
8,2408049,"CHM121","L2T1","A",3.62
8,2408028,"CHM121","L2T1","A",3.64
8,2408060,"CHM121","L2T1","A",3.01
8,2408040,"CHM121","L2T1","A",3.64
8,2408031,"CHM121","L2T1","A",3.24
8,2408042,"CHM121","L2T1","A",3.43
8,2408051,"CHM121","L2T1","A",3.53
8,2408032,"CHM121","L2T1","A",3.18
8,2408025,"CHM121","L2T1","A",3.15
8,2408024,"CHM121","L2T1","A",3.53
8,2408033,"CHM121","L2T1","A",3.56
8,2408055,"CHM121","L2T1","A",3.06
8,2408044,"CHM121","L2T1","A",3.04
8,2408041,"CHM122","L2T1","F",0
8,2408038,"CHM122","L2T1","F",0
8,2408034,"CHM122","L2T1","A+",4
8,2408045,"CHM122","L2T1","A+",4
8,2408053,"CHM122","L2T1","A+",4
8,2408058,"CHM122","L2T1","A+",4
8,2408050,"CHM122","L2T1","A",3.31
8,2408022,"CHM122","L2T1","A",3.3
8,2408027,"CHM122","L2T1","A",3.24
8,2408021,"CHM122","L2T1","A",3.02
8,2408030,"CHM122","L2T1","A",3.02
8,2408046,"CHM122","L2T1","A",3.08
8,2408039,"CHM122","L2T1","A",3.5
8,2408059,"CHM122","L2T1","A",3.93
8,2408057,"CHM122","L2T1","A",3.18
8,2408023,"CHM122","L2T1","A",3.37
8,2408048,"CHM122","L2T1","A",3.64
8,2408037,"CHM122","L2T1","A",3.76
8,2408029,"CHM122","L2T1","A",3.22
8,2408056,"CHM122","L2T1","A",3.15
8,2408052,"CHM122","L2T1","A",3.64
8,2408036,"CHM122","L2T1","A",3.57
8,2408043,"CHM122","L2T1","A",3.81
8,2408035,"CHM122","L2T1","A",3.95
8,2408054,"CHM122","L2T1","A",3.5
8,2408047,"CHM122","L2T1","A",3.65
8,2408026,"CHM122","L2T1","A",3.86
8,2408049,"CHM122","L2T1","A",3.7
8,2408028,"CHM122","L2T1","A",3.91
8,2408060,"CHM122","L2T1","A",3.05
8,2408040,"CHM122","L2T1","A",3.32
8,2408031,"CHM122","L2T1","A",3.71
8,2408042,"CHM122","L2T1","A",3.11
8,2408051,"CHM122","L2T1","A",3.23
8,2408032,"CHM122","L2T1","A",3.95
8,2408025,"CHM122","L2T1","A",3.11
8,2408024,"CHM122","L2T1","A",3.84
8,2408033,"CHM122","L2T1","A",3.3
8,2408055,"CHM122","L2T1","A",3.69
8,2408044,"CHM122","L2T1","A",3.7
8,2408041,"CHM123","L2T1","F",0
8,2408038,"CHM123","L2T1","F",0
8,2408034,"CHM123","L2T1","A+",4
8,2408045,"CHM123","L2T1","A+",4
8,2408053,"CHM123","L2T1","A+",4
8,2408058,"CHM123","L2T1","A+",4
8,2408050,"CHM123","L2T1","A",3.49
8,2408022,"CHM123","L2T1","A",3.83
8,2408027,"CHM123","L2T1","A",3.67
8,2408021,"CHM123","L2T1","A",3.75
8,2408030,"CHM123","L2T1","A",3.91
8,2408046,"CHM123","L2T1","A",3.24
8,2408039,"CHM123","L2T1","A",3.32
8,2408059,"CHM123","L2T1","A",3.56
8,2408057,"CHM123","L2T1","A",3.28
8,2408023,"CHM123","L2T1","A",3.07
8,2408048,"CHM123","L2T1","A",3.77
8,2408037,"CHM123","L2T1","A",3.68
8,2408029,"CHM123","L2T1","A",3.71
8,2408056,"CHM123","L2T1","A",3.19
8,2408052,"CHM123","L2T1","A",3.67
8,2408036,"CHM123","L2T1","A",3.45
8,2408043,"CHM123","L2T1","A",3.37
8,2408035,"CHM123","L2T1","A",3.89
8,2408054,"CHM123","L2T1","A",3.2
8,2408047,"CHM123","L2T1","A",3.13
8,2408026,"CHM123","L2T1","A",3.74
8,2408049,"CHM123","L2T1","A",3.66
8,2408028,"CHM123","L2T1","A",3.43
8,2408060,"CHM123","L2T1","A",3.2
8,2408040,"CHM123","L2T1","A",3.34
8,2408031,"CHM123","L2T1","A",3.99
8,2408042,"CHM123","L2T1","A",3.95
8,2408051,"CHM123","L2T1","A",3.9
8,2408032,"CHM123","L2T1","A",3.13
8,2408025,"CHM123","L2T1","A",3.02
8,2408024,"CHM123","L2T1","A",3.44
8,2408033,"CHM123","L2T1","A",3.26
8,2408055,"CHM123","L2T1","A",3.72
8,2408044,"CHM123","L2T1","A",3.09
8,2408041,"CHM124","L2T1","F",0
8,2408038,"CHM124","L2T1","F",0
8,2408034,"CHM124","L2T1","A+",4
8,2408045,"CHM124","L2T1","A+",4
8,2408053,"CHM124","L2T1","A+",4
8,2408058,"CHM124","L2T1","A+",4
8,2408050,"CHM124","L2T1","A",3.25
8,2408022,"CHM124","L2T1","A",3.25
8,2408027,"CHM124","L2T1","A",3.57
8,2408021,"CHM124","L2T1","A",3.69
8,2408030,"CHM124","L2T1","A",3.03
8,2408046,"CHM124","L2T1","A",3.32
8,2408039,"CHM124","L2T1","A",3.12
8,2408059,"CHM124","L2T1","A",3.42
8,2408057,"CHM124","L2T1","A",3.46
8,2408023,"CHM124","L2T1","A",3.89
8,2408048,"CHM124","L2T1","A",3.42
8,2408037,"CHM124","L2T1","A",3.85
8,2408029,"CHM124","L2T1","A",3.04
8,2408056,"CHM124","L2T1","A",3.64
8,2408052,"CHM124","L2T1","A",3.25
8,2408036,"CHM124","L2T1","A",3.59
8,2408043,"CHM124","L2T1","A",3.11
8,2408035,"CHM124","L2T1","A",3.01
8,2408054,"CHM124","L2T1","A",3.63
8,2408047,"CHM124","L2T1","A",3.65
8,2408026,"CHM124","L2T1","A",3.27
8,2408049,"CHM124","L2T1","A",3.81
8,2408028,"CHM124","L2T1","A",3.23
8,2408060,"CHM124","L2T1","A",3.4
8,2408040,"CHM124","L2T1","A",3.75
8,2408031,"CHM124","L2T1","A",3.75
8,2408042,"CHM124","L2T1","A",3.76
8,2408051,"CHM124","L2T1","A",3.24
8,2408032,"CHM124","L2T1","A",3.32
8,2408025,"CHM124","L2T1","A",3.42
8,2408024,"CHM124","L2T1","A",3.29
8,2408033,"CHM124","L2T1","A",3.44
8,2408055,"CHM124","L2T1","A",3.69
8,2408044,"CHM124","L2T1","A",3.82
10,2410055,"CE117","L2T1","F",0
10,2410033,"CE117","L2T1","F",0
10,2410053,"CE117","L2T1","A+",4
10,2410047,"CE117","L2T1","A+",4
10,2410042,"CE117","L2T1","A+",4
10,2410032,"CE117","L2T1","A+",4
10,2410028,"CE117","L2T1","A",3.1
10,2410027,"CE117","L2T1","A",3.39
10,2410057,"CE117","L2T1","A",3.82
10,2410037,"CE117","L2T1","A",3.1
10,2410029,"CE117","L2T1","A",3.41
10,2410046,"CE117","L2T1","A",3.6
10,2410036,"CE117","L2T1","A",3.42
10,2410025,"CE117","L2T1","A",3.42
10,2410054,"CE117","L2T1","A",3.25
10,2410044,"CE117","L2T1","A",3.62
10,2410052,"CE117","L2T1","A",3.84
10,2410030,"CE117","L2T1","A",3.05
10,2410021,"CE117","L2T1","A",3.6
10,2410043,"CE117","L2T1","A",3.53
10,2410039,"CE117","L2T1","A",3.74
10,2410041,"CE117","L2T1","A",3.97
10,2410034,"CE117","L2T1","A",3.03
10,2410022,"CE117","L2T1","A",3.38
10,2410059,"CE117","L2T1","A",3.63
10,2410050,"CE117","L2T1","A",3.9
10,2410049,"CE117","L2T1","A",3.24
10,2410058,"CE117","L2T1","A",3.35
10,2410040,"CE117","L2T1","A",3.81
10,2410026,"CE117","L2T1","A",3.78
10,2410031,"CE117","L2T1","A",3.43
10,2410060,"CE117","L2T1","A",3.84
10,2410035,"CE117","L2T1","A",3.73
10,2410045,"CE117","L2T1","A",3.71
10,2410051,"CE117","L2T1","A",3.87
10,2410024,"CE117","L2T1","A",3.79
10,2410056,"CE117","L2T1","A",3.33
10,2410023,"CE117","L2T1","A",3.62
10,2410048,"CE117","L2T1","A",3.54
10,2410038,"CE117","L2T1","A",3.46
10,2410055,"CE118","L2T1","F",0
10,2410033,"CE118","L2T1","F",0
10,2410053,"CE118","L2T1","A+",4
10,2410047,"CE118","L2T1","A+",4
10,2410042,"CE118","L2T1","A+",4
10,2410032,"CE118","L2T1","A+",4
10,2410028,"CE118","L2T1","A",3.85
10,2410027,"CE118","L2T1","A",3.97
10,2410057,"CE118","L2T1","A",3.32
10,2410037,"CE118","L2T1","A",3.8
10,2410029,"CE118","L2T1","A",3.14
10,2410046,"CE118","L2T1","A",3.59
10,2410036,"CE118","L2T1","A",3.8
10,2410025,"CE118","L2T1","A",3.5
10,2410054,"CE118","L2T1","A",3.8
10,2410044,"CE118","L2T1","A",3.2
10,2410052,"CE118","L2T1","A",3.78
10,2410030,"CE118","L2T1","A",3.59
10,2410021,"CE118","L2T1","A",3.24
10,2410043,"CE118","L2T1","A",3.65
10,2410039,"CE118","L2T1","A",3.53
10,2410041,"CE118","L2T1","A",3.04
10,2410034,"CE118","L2T1","A",3.56
10,2410022,"CE118","L2T1","A",3.24
10,2410059,"CE118","L2T1","A",3.4
10,2410050,"CE118","L2T1","A",3.27
10,2410049,"CE118","L2T1","A",3.41
10,2410058,"CE118","L2T1","A",3.83
10,2410040,"CE118","L2T1","A",3.02
10,2410026,"CE118","L2T1","A",3.12
10,2410031,"CE118","L2T1","A",3.92
10,2410060,"CE118","L2T1","A",3.59
10,2410035,"CE118","L2T1","A",3.26
10,2410045,"CE118","L2T1","A",3
10,2410051,"CE118","L2T1","A",3.21
10,2410024,"CE118","L2T1","A",3.89
10,2410056,"CE118","L2T1","A",3.16
10,2410023,"CE118","L2T1","A",3.67
10,2410048,"CE118","L2T1","A",3.27
10,2410038,"CE118","L2T1","A",3.49
10,2410055,"CE119","L2T1","F",0
10,2410033,"CE119","L2T1","F",0
10,2410053,"CE119","L2T1","A+",4
10,2410047,"CE119","L2T1","A+",4
10,2410042,"CE119","L2T1","A+",4
10,2410032,"CE119","L2T1","A+",4
10,2410028,"CE119","L2T1","A",3.71
10,2410027,"CE119","L2T1","A",3.66
10,2410057,"CE119","L2T1","A",3.83
10,2410037,"CE119","L2T1","A",3.63
10,2410029,"CE119","L2T1","A",3.9
10,2410046,"CE119","L2T1","A",3.61
10,2410036,"CE119","L2T1","A",3.78
10,2410025,"CE119","L2T1","A",3.94
10,2410054,"CE119","L2T1","A",3.96
10,2410044,"CE119","L2T1","A",3
10,2410052,"CE119","L2T1","A",3.85
10,2410030,"CE119","L2T1","A",3.49
10,2410021,"CE119","L2T1","A",3.21
10,2410043,"CE119","L2T1","A",3.24
10,2410039,"CE119","L2T1","A",3.21
10,2410041,"CE119","L2T1","A",3.48
10,2410034,"CE119","L2T1","A",3.3
10,2410022,"CE119","L2T1","A",3.4
10,2410059,"CE119","L2T1","A",3.57
10,2410050,"CE119","L2T1","A",3.41
10,2410049,"CE119","L2T1","A",3.1
10,2410058,"CE119","L2T1","A",3.48
10,2410040,"CE119","L2T1","A",3.82
10,2410026,"CE119","L2T1","A",3.96
10,2410031,"CE119","L2T1","A",3.57
10,2410060,"CE119","L2T1","A",3.71
10,2410035,"CE119","L2T1","A",3.52
10,2410045,"CE119","L2T1","A",3.52
10,2410051,"CE119","L2T1","A",3.17
10,2410024,"CE119","L2T1","A",3.85
10,2410056,"CE119","L2T1","A",3.45
10,2410023,"CE119","L2T1","A",3.31
10,2410048,"CE119","L2T1","A",3.69
10,2410038,"CE119","L2T1","A",3.96
10,2410055,"CE110","L2T1","F",0
10,2410033,"CE110","L2T1","F",0
10,2410053,"CE110","L2T1","A+",4
10,2410047,"CE110","L2T1","A+",4
10,2410042,"CE110","L2T1","A+",4
10,2410032,"CE110","L2T1","A+",4
10,2410028,"CE110","L2T1","A",3.96
10,2410027,"CE110","L2T1","A",3.47
10,2410057,"CE110","L2T1","A",3.76
10,2410037,"CE110","L2T1","A",3.91
10,2410029,"CE110","L2T1","A",3.23
10,2410046,"CE110","L2T1","A",3.77
10,2410036,"CE110","L2T1","A",3.85
10,2410025,"CE110","L2T1","A",3.69
10,2410054,"CE110","L2T1","A",3.55
10,2410044,"CE110","L2T1","A",3.71
10,2410052,"CE110","L2T1","A",3.44
10,2410030,"CE110","L2T1","A",3.9
10,2410021,"CE110","L2T1","A",3.12
10,2410043,"CE110","L2T1","A",3.1
10,2410039,"CE110","L2T1","A",3.51
10,2410041,"CE110","L2T1","A",3.65
10,2410034,"CE110","L2T1","A",3.8
10,2410022,"CE110","L2T1","A",3.69
10,2410059,"CE110","L2T1","A",3.3
10,2410050,"CE110","L2T1","A",3.43
10,2410049,"CE110","L2T1","A",3.62
10,2410058,"CE110","L2T1","A",3.93
10,2410040,"CE110","L2T1","A",3.31
10,2410026,"CE110","L2T1","A",3.02
10,2410031,"CE110","L2T1","A",3.2
10,2410060,"CE110","L2T1","A",3.03
10,2410035,"CE110","L2T1","A",3.68
10,2410045,"CE110","L2T1","A",3.49
10,2410051,"CE110","L2T1","A",3.13
10,2410024,"CE110","L2T1","A",3.08
10,2410056,"CE110","L2T1","A",3.54
10,2410023,"CE110","L2T1","A",3.53
10,2410048,"CE110","L2T1","A",3.93
10,2410038,"CE110","L2T1","A",3.57
10,2410055,"CE121","L2T1","F",0
10,2410033,"CE121","L2T1","F",0
10,2410053,"CE121","L2T1","A+",4
10,2410047,"CE121","L2T1","A+",4
10,2410042,"CE121","L2T1","A+",4
10,2410032,"CE121","L2T1","A+",4
10,2410028,"CE121","L2T1","A",3.73
10,2410027,"CE121","L2T1","A",3.54
10,2410057,"CE121","L2T1","A",3.39
10,2410037,"CE121","L2T1","A",3.33
10,2410029,"CE121","L2T1","A",3.09
10,2410046,"CE121","L2T1","A",3.44
10,2410036,"CE121","L2T1","A",3.93
10,2410025,"CE121","L2T1","A",3.26
10,2410054,"CE121","L2T1","A",3.5
10,2410044,"CE121","L2T1","A",3.28
10,2410052,"CE121","L2T1","A",3.37
10,2410030,"CE121","L2T1","A",3.18
10,2410021,"CE121","L2T1","A",3.64
10,2410043,"CE121","L2T1","A",3.07
10,2410039,"CE121","L2T1","A",3.5
10,2410041,"CE121","L2T1","A",3.24
10,2410034,"CE121","L2T1","A",3.67
10,2410022,"CE121","L2T1","A",3.15
10,2410059,"CE121","L2T1","A",3.11
10,2410050,"CE121","L2T1","A",3.45
10,2410049,"CE121","L2T1","A",3.05
10,2410058,"CE121","L2T1","A",3.24
10,2410040,"CE121","L2T1","A",3.49
10,2410026,"CE121","L2T1","A",3.23
10,2410031,"CE121","L2T1","A",3.17
10,2410060,"CE121","L2T1","A",3.47
10,2410035,"CE121","L2T1","A",3.4
10,2410045,"CE121","L2T1","A",3.03
10,2410051,"CE121","L2T1","A",3.09
10,2410024,"CE121","L2T1","A",3.44
10,2410056,"CE121","L2T1","A",3.16
10,2410023,"CE121","L2T1","A",3.8
10,2410048,"CE121","L2T1","A",3.45
10,2410038,"CE121","L2T1","A",3.11
10,2410055,"CE122","L2T1","F",0
10,2410033,"CE122","L2T1","F",0
10,2410053,"CE122","L2T1","A+",4
10,2410047,"CE122","L2T1","A+",4
10,2410042,"CE122","L2T1","A+",4
10,2410032,"CE122","L2T1","A+",4
10,2410028,"CE122","L2T1","A",3.86
10,2410027,"CE122","L2T1","A",3.84
10,2410057,"CE122","L2T1","A",3.6
10,2410037,"CE122","L2T1","A",3.51
10,2410029,"CE122","L2T1","A",3.91
10,2410046,"CE122","L2T1","A",3.57
10,2410036,"CE122","L2T1","A",3.16
10,2410025,"CE122","L2T1","A",3.64
10,2410054,"CE122","L2T1","A",3.37
10,2410044,"CE122","L2T1","A",3.93
10,2410052,"CE122","L2T1","A",3.65
10,2410030,"CE122","L2T1","A",3.34
10,2410021,"CE122","L2T1","A",3.57
10,2410043,"CE122","L2T1","A",3.24
10,2410039,"CE122","L2T1","A",3.34
10,2410041,"CE122","L2T1","A",3.17
10,2410034,"CE122","L2T1","A",3.51
10,2410022,"CE122","L2T1","A",3.74
10,2410059,"CE122","L2T1","A",3.82
10,2410050,"CE122","L2T1","A",3.04
10,2410049,"CE122","L2T1","A",3.32
10,2410058,"CE122","L2T1","A",3.49
10,2410040,"CE122","L2T1","A",3.12
10,2410026,"CE122","L2T1","A",3.06
10,2410031,"CE122","L2T1","A",3.48
10,2410060,"CE122","L2T1","A",3.44
10,2410035,"CE122","L2T1","A",3.63
10,2410045,"CE122","L2T1","A",3.4
10,2410051,"CE122","L2T1","A",3.39
10,2410024,"CE122","L2T1","A",3.17
10,2410056,"CE122","L2T1","A",3.3
10,2410023,"CE122","L2T1","A",3.11
10,2410048,"CE122","L2T1","A",3.01
10,2410038,"CE122","L2T1","A",3.39
10,2410055,"CE123","L2T1","F",0
10,2410033,"CE123","L2T1","F",0
10,2410053,"CE123","L2T1","A+",4
10,2410047,"CE123","L2T1","A+",4
10,2410042,"CE123","L2T1","A+",4
10,2410032,"CE123","L2T1","A+",4
10,2410028,"CE123","L2T1","A",3.33
10,2410027,"CE123","L2T1","A",3.63
10,2410057,"CE123","L2T1","A",3.39
10,2410037,"CE123","L2T1","A",3.64
10,2410029,"CE123","L2T1","A",3.99
10,2410046,"CE123","L2T1","A",3.49
10,2410036,"CE123","L2T1","A",3.57
10,2410025,"CE123","L2T1","A",3.53
10,2410054,"CE123","L2T1","A",3.84
10,2410044,"CE123","L2T1","A",3.48
10,2410052,"CE123","L2T1","A",3.31
10,2410030,"CE123","L2T1","A",3.35
10,2410021,"CE123","L2T1","A",3.81
10,2410043,"CE123","L2T1","A",3.79
10,2410039,"CE123","L2T1","A",3.19
10,2410041,"CE123","L2T1","A",3.28
10,2410034,"CE123","L2T1","A",3.74
10,2410022,"CE123","L2T1","A",3.27
10,2410059,"CE123","L2T1","A",3.59
10,2410050,"CE123","L2T1","A",3.33
10,2410049,"CE123","L2T1","A",3.04
10,2410058,"CE123","L2T1","A",3.89
10,2410040,"CE123","L2T1","A",3.48
10,2410026,"CE123","L2T1","A",3.96
10,2410031,"CE123","L2T1","A",3.68
10,2410060,"CE123","L2T1","A",3.36
10,2410035,"CE123","L2T1","A",3.53
10,2410045,"CE123","L2T1","A",3.93
10,2410051,"CE123","L2T1","A",3.28
10,2410024,"CE123","L2T1","A",3.6
10,2410056,"CE123","L2T1","A",3.88
10,2410023,"CE123","L2T1","A",3.01
10,2410048,"CE123","L2T1","A",3.18
10,2410038,"CE123","L2T1","A",3.36
10,2410055,"CE124","L2T1","F",0
10,2410033,"CE124","L2T1","F",0
10,2410053,"CE124","L2T1","A+",4
10,2410047,"CE124","L2T1","A+",4
10,2410042,"CE124","L2T1","A+",4
10,2410032,"CE124","L2T1","A+",4
10,2410028,"CE124","L2T1","A",3.42
10,2410027,"CE124","L2T1","A",3.78
10,2410057,"CE124","L2T1","A",3.92
10,2410037,"CE124","L2T1","A",3.91
10,2410029,"CE124","L2T1","A",3.88
10,2410046,"CE124","L2T1","A",3.22
10,2410036,"CE124","L2T1","A",3.37
10,2410025,"CE124","L2T1","A",3.97
10,2410054,"CE124","L2T1","A",3.16
10,2410044,"CE124","L2T1","A",3.13
10,2410052,"CE124","L2T1","A",3.97
10,2410030,"CE124","L2T1","A",3.21
10,2410021,"CE124","L2T1","A",3.61
10,2410043,"CE124","L2T1","A",3.25
10,2410039,"CE124","L2T1","A",3.54
10,2410041,"CE124","L2T1","A",3.81
10,2410034,"CE124","L2T1","A",3.02
10,2410022,"CE124","L2T1","A",3.1
10,2410059,"CE124","L2T1","A",3.8
10,2410050,"CE124","L2T1","A",3.8
10,2410049,"CE124","L2T1","A",3.53
10,2410058,"CE124","L2T1","A",3.75
10,2410040,"CE124","L2T1","A",3.3
10,2410026,"CE124","L2T1","A",3.33
10,2410031,"CE124","L2T1","A",3.41
10,2410060,"CE124","L2T1","A",3.64
10,2410035,"CE124","L2T1","A",3.68
10,2410045,"CE124","L2T1","A",3.29
10,2410051,"CE124","L2T1","A",3.77
10,2410024,"CE124","L2T1","A",3.93
10,2410056,"CE124","L2T1","A",3.32
10,2410023,"CE124","L2T1","A",3.17
10,2410048,"CE124","L2T1","A",3.57
10,2410038,"CE124","L2T1","A",3.13
10,2410055,"MATH521","L2T1","F",0
10,2410033,"MATH521","L2T1","F",0
10,2410053,"MATH521","L2T1","A+",4
10,2410047,"MATH521","L2T1","A+",4
10,2410042,"MATH521","L2T1","A+",4
10,2410032,"MATH521","L2T1","A+",4
10,2410028,"MATH521","L2T1","A",3.3
10,2410027,"MATH521","L2T1","A",3.95
10,2410057,"MATH521","L2T1","A",3.71
10,2410037,"MATH521","L2T1","A",3.17
10,2410029,"MATH521","L2T1","A",3.36
10,2410046,"MATH521","L2T1","A",3.23
10,2410036,"MATH521","L2T1","A",3.18
10,2410025,"MATH521","L2T1","A",3.79
10,2410054,"MATH521","L2T1","A",3.73
10,2410044,"MATH521","L2T1","A",3.7
10,2410052,"MATH521","L2T1","A",3.66
10,2410030,"MATH521","L2T1","A",3.91
10,2410021,"MATH521","L2T1","A",3.55
10,2410043,"MATH521","L2T1","A",3.99
10,2410039,"MATH521","L2T1","A",3.41
10,2410041,"MATH521","L2T1","A",3.54
10,2410034,"MATH521","L2T1","A",3.99
10,2410022,"MATH521","L2T1","A",3.08
10,2410059,"MATH521","L2T1","A",3.29
10,2410050,"MATH521","L2T1","A",3.98
10,2410049,"MATH521","L2T1","A",3.58
10,2410058,"MATH521","L2T1","A",3.46
10,2410040,"MATH521","L2T1","A",3.76
10,2410026,"MATH521","L2T1","A",3.79
10,2410031,"MATH521","L2T1","A",3.93
10,2410060,"MATH521","L2T1","A",3.63
10,2410035,"MATH521","L2T1","A",3.91
10,2410045,"MATH521","L2T1","A",3.59
10,2410051,"MATH521","L2T1","A",3
10,2410024,"MATH521","L2T1","A",3.03
10,2410056,"MATH521","L2T1","A",3.26
10,2410023,"MATH521","L2T1","A",3.37
10,2410048,"MATH521","L2T1","A",3.85
10,2410038,"MATH521","L2T1","A",3.49
7,2407026,"CHE117","L2T1","F",0
7,2407035,"CHE117","L2T1","F",0
7,2407055,"CHE117","L2T1","A+",4
7,2407033,"CHE117","L2T1","A+",4
7,2407023,"CHE117","L2T1","A+",4
7,2407046,"CHE117","L2T1","A+",4
7,2407045,"CHE117","L2T1","A",3.58
7,2407051,"CHE117","L2T1","A",3.66
7,2407060,"CHE117","L2T1","A",3.51
7,2407036,"CHE117","L2T1","A",3.01
7,2407032,"CHE117","L2T1","A",3.74
7,2407024,"CHE117","L2T1","A",3.13
7,2407053,"CHE117","L2T1","A",3.91
7,2407047,"CHE117","L2T1","A",3.28
7,2407059,"CHE117","L2T1","A",3.22
7,2407025,"CHE117","L2T1","A",3.15
7,2407034,"CHE117","L2T1","A",3.56
7,2407058,"CHE117","L2T1","A",3.45
7,2407040,"CHE117","L2T1","A",3.42
7,2407049,"CHE117","L2T1","A",3.13
7,2407021,"CHE117","L2T1","A",3.68
7,2407030,"CHE117","L2T1","A",3.39
7,2407050,"CHE117","L2T1","A",3.55
7,2407044,"CHE117","L2T1","A",3.95
7,2407031,"CHE117","L2T1","A",3.27
7,2407038,"CHE117","L2T1","A",3.23
7,2407043,"CHE117","L2T1","A",3.64
7,2407022,"CHE117","L2T1","A",3.68
7,2407054,"CHE117","L2T1","A",3.21
7,2407052,"CHE117","L2T1","A",3.93
7,2407037,"CHE117","L2T1","A",3.07
7,2407042,"CHE117","L2T1","A",3.94
7,2407029,"CHE117","L2T1","A",3.47
7,2407048,"CHE117","L2T1","A",3.95
7,2407039,"CHE117","L2T1","A",3.71
7,2407027,"CHE117","L2T1","A",3.99
7,2407057,"CHE117","L2T1","A",3.59
7,2407056,"CHE117","L2T1","A",3.76
7,2407041,"CHE117","L2T1","A",3.91
7,2407028,"CHE117","L2T1","A",3.17
7,2407026,"CHE118","L2T1","F",0
7,2407035,"CHE118","L2T1","F",0
7,2407055,"CHE118","L2T1","A+",4
7,2407033,"CHE118","L2T1","A+",4
7,2407023,"CHE118","L2T1","A+",4
7,2407046,"CHE118","L2T1","A+",4
7,2407045,"CHE118","L2T1","A",3.42
7,2407051,"CHE118","L2T1","A",3.35
7,2407060,"CHE118","L2T1","A",3.82
7,2407036,"CHE118","L2T1","A",3.53
7,2407032,"CHE118","L2T1","A",3.15
7,2407024,"CHE118","L2T1","A",3.75
7,2407053,"CHE118","L2T1","A",3.58
7,2407047,"CHE118","L2T1","A",3.62
7,2407059,"CHE118","L2T1","A",3.52
7,2407025,"CHE118","L2T1","A",3.18
7,2407034,"CHE118","L2T1","A",3.57
7,2407058,"CHE118","L2T1","A",3.08
7,2407040,"CHE118","L2T1","A",3.59
7,2407049,"CHE118","L2T1","A",3.55
7,2407021,"CHE118","L2T1","A",3.59
7,2407030,"CHE118","L2T1","A",3.14
7,2407050,"CHE118","L2T1","A",3.16
7,2407044,"CHE118","L2T1","A",3.38
7,2407031,"CHE118","L2T1","A",3.1
7,2407038,"CHE118","L2T1","A",3.81
7,2407043,"CHE118","L2T1","A",3.55
7,2407022,"CHE118","L2T1","A",3.93
7,2407054,"CHE118","L2T1","A",3.38
7,2407052,"CHE118","L2T1","A",3.35
7,2407037,"CHE118","L2T1","A",3.08
7,2407042,"CHE118","L2T1","A",3.35
7,2407029,"CHE118","L2T1","A",3.42
7,2407048,"CHE118","L2T1","A",3.96
7,2407039,"CHE118","L2T1","A",3.34
7,2407027,"CHE118","L2T1","A",3.81
7,2407057,"CHE118","L2T1","A",3.27
7,2407056,"CHE118","L2T1","A",3.54
7,2407041,"CHE118","L2T1","A",3.89
7,2407028,"CHE118","L2T1","A",3.02
7,2407026,"CHE119","L2T1","F",0
7,2407035,"CHE119","L2T1","F",0
7,2407055,"CHE119","L2T1","A+",4
