-- Auto-generated courses insert statements --

INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CSE101', 'Introduction to Programming', 4, 'L1T1', 1, 1, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE137', 'Soil Mechanics', 3, 'L3T1', 10, 10, 'CE2137', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE138', 'Soil Lab', 1.5, 'L3T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE139', 'Hydraulics', 3, 'L3T1', 10, 10, 'CE2139', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE130', 'Hydraulics Lab', 1.5, 'L3T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE141', 'Structural Analysis', 3, 'L3T2', 10, 10, 'CE2241', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE142', 'Structural Lab', 1.5, 'L3T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE143', 'Concrete Technology', 3, 'L3T2', 10, 10, 'CE2243', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE144', 'Concrete Lab', 1.5, 'L3T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE145', 'Soil Mechanics', 3, 'L3T2', 10, 10, 'CE2245', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE146', 'Soil Lab', 1.5, 'L3T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE147', 'Hydraulics', 3, 'L3T2', 10, 10, 'CE2247', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE148', 'Hydraulics Lab', 1.5, 'L3T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE149', 'Structural Analysis', 3, 'L4T1', 10, 10, 'CE3149', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE140', 'Structural Lab', 1.5, 'L4T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE151', 'Concrete Technology', 3, 'L4T1', 10, 10, 'CE3151', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE152', 'Concrete Lab', 1.5, 'L4T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE153', 'Soil Mechanics', 3, 'L4T1', 10, 10, 'CE3153', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE154', 'Soil Lab', 1.5, 'L4T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE155', 'Hydraulics', 3, 'L4T1', 10, 10, 'CE3155', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE156', 'Hydraulics Lab', 1.5, 'L4T1', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE157', 'Structural Analysis', 3, 'L4T2', 10, 10, 'CE3257', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE158', 'Structural Lab', 1.5, 'L4T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE159', 'Concrete Technology', 3, 'L4T2', 10, 10, 'CE3259', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE150', 'Concrete Lab', 1.5, 'L4T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE161', 'Soil Mechanics', 3, 'L4T2', 10, 10, 'CE3261', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE162', 'Soil Lab', 1.5, 'L4T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE163', 'Hydraulics', 3, 'L4T2', 10, 10, 'CE3263', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('CE164', 'Hydraulics Lab', 1.5, 'L4T2', 10, 10, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME101', 'Human Physiology', 3, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME102', 'Physiology Lab', 1.5, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME103', 'Biomechanics', 3, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME104', 'Biomechanics Lab', 1.5, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME105', 'Biomaterials', 3, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME106', 'Biomaterials Lab', 1.5, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME107', 'Biomedical Signals', 3, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME108', 'Signals Lab', 1.5, 'L1T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME109', 'Human Physiology', 3, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME100', 'Physiology Lab', 1.5, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME111', 'Biomechanics', 3, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME112', 'Biomechanics Lab', 1.5, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME113', 'Biomaterials', 3, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME114', 'Biomaterials Lab', 1.5, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME115', 'Biomedical Signals', 3, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME116', 'Signals Lab', 1.5, 'L1T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME117', 'Human Physiology', 3, 'L2T1', 3, 3, 'BME1117', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME118', 'Physiology Lab', 1.5, 'L2T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME119', 'Biomechanics', 3, 'L2T1', 3, 3, 'BME1119', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME110', 'Biomechanics Lab', 1.5, 'L2T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME121', 'Biomaterials', 3, 'L2T1', 3, 3, 'BME1121', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME122', 'Biomaterials Lab', 1.5, 'L2T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME123', 'Biomedical Signals', 3, 'L2T1', 3, 3, 'BME1123', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME124', 'Signals Lab', 1.5, 'L2T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME125', 'Human Physiology', 3, 'L2T2', 3, 3, 'BME1225', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME126', 'Physiology Lab', 1.5, 'L2T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME127', 'Biomechanics', 3, 'L2T2', 3, 3, 'BME1227', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME128', 'Biomechanics Lab', 1.5, 'L2T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME129', 'Biomaterials', 3, 'L2T2', 3, 3, 'BME1229', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME120', 'Biomaterials Lab', 1.5, 'L2T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME131', 'Biomedical Signals', 3, 'L2T2', 3, 3, 'BME1231', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME132', 'Signals Lab', 1.5, 'L2T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME133', 'Human Physiology', 3, 'L3T1', 3, 3, 'BME2133', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME134', 'Physiology Lab', 1.5, 'L3T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME135', 'Biomechanics', 3, 'L3T1', 3, 3, 'BME2135', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME136', 'Biomechanics Lab', 1.5, 'L3T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME137', 'Biomaterials', 3, 'L3T1', 3, 3, 'BME2137', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME138', 'Biomaterials Lab', 1.5, 'L3T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME139', 'Biomedical Signals', 3, 'L3T1', 3, 3, 'BME2139', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME130', 'Signals Lab', 1.5, 'L3T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME141', 'Human Physiology', 3, 'L3T2', 3, 3, 'BME2241', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME142', 'Physiology Lab', 1.5, 'L3T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME143', 'Biomechanics', 3, 'L3T2', 3, 3, 'BME2243', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME144', 'Biomechanics Lab', 1.5, 'L3T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME145', 'Biomaterials', 3, 'L3T2', 3, 3, 'BME2245', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME146', 'Biomaterials Lab', 1.5, 'L3T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME147', 'Biomedical Signals', 3, 'L3T2', 3, 3, 'BME2247', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME148', 'Signals Lab', 1.5, 'L3T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME149', 'Human Physiology', 3, 'L4T1', 3, 3, 'BME3149', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME140', 'Physiology Lab', 1.5, 'L4T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME151', 'Biomechanics', 3, 'L4T1', 3, 3, 'BME3151', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME152', 'Biomechanics Lab', 1.5, 'L4T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME153', 'Biomaterials', 3, 'L4T1', 3, 3, 'BME3153', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME154', 'Biomaterials Lab', 1.5, 'L4T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME155', 'Biomedical Signals', 3, 'L4T1', 3, 3, 'BME3155', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME156', 'Signals Lab', 1.5, 'L4T1', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME157', 'Human Physiology', 3, 'L4T2', 3, 3, 'BME3257', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME158', 'Physiology Lab', 1.5, 'L4T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME159', 'Biomechanics', 3, 'L4T2', 3, 3, 'BME3259', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME150', 'Biomechanics Lab', 1.5, 'L4T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME161', 'Biomaterials', 3, 'L4T2', 3, 3, 'BME3261', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME162', 'Biomaterials Lab', 1.5, 'L4T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME163', 'Biomedical Signals', 3, 'L4T2', 3, 3, 'BME3263', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('BME164', 'Signals Lab', 1.5, 'L4T2', 3, 3, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE101', 'Environmental Chemistry', 3, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE102', 'Chemistry Lab', 1.5, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE103', 'Water Treatment', 3, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE104', 'Treatment Lab', 1.5, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE105', 'Air Pollution Control', 3, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE106', 'Air Lab', 1.5, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE107', 'Waste Management', 3, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE108', 'Waste Lab', 1.5, 'L1T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE109', 'Environmental Chemistry', 3, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE100', 'Chemistry Lab', 1.5, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE111', 'Water Treatment', 3, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE112', 'Treatment Lab', 1.5, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE113', 'Air Pollution Control', 3, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE114', 'Air Lab', 1.5, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE115', 'Waste Management', 3, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE116', 'Waste Lab', 1.5, 'L1T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE117', 'Environmental Chemistry', 3, 'L2T1', 4, 4, 'NCE1117', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE118', 'Chemistry Lab', 1.5, 'L2T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE119', 'Water Treatment', 3, 'L2T1', 4, 4, 'NCE1119', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE110', 'Treatment Lab', 1.5, 'L2T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE121', 'Air Pollution Control', 3, 'L2T1', 4, 4, 'NCE1121', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE122', 'Air Lab', 1.5, 'L2T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE123', 'Waste Management', 3, 'L2T1', 4, 4, 'NCE1123', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE124', 'Waste Lab', 1.5, 'L2T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE125', 'Environmental Chemistry', 3, 'L2T2', 4, 4, 'NCE1225', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE126', 'Chemistry Lab', 1.5, 'L2T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE127', 'Water Treatment', 3, 'L2T2', 4, 4, 'NCE1227', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE128', 'Treatment Lab', 1.5, 'L2T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE129', 'Air Pollution Control', 3, 'L2T2', 4, 4, 'NCE1229', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE120', 'Air Lab', 1.5, 'L2T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE131', 'Waste Management', 3, 'L2T2', 4, 4, 'NCE1231', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE132', 'Waste Lab', 1.5, 'L2T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE133', 'Environmental Chemistry', 3, 'L3T1', 4, 4, 'NCE2133', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE134', 'Chemistry Lab', 1.5, 'L3T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE135', 'Water Treatment', 3, 'L3T1', 4, 4, 'NCE2135', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE136', 'Treatment Lab', 1.5, 'L3T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE137', 'Air Pollution Control', 3, 'L3T1', 4, 4, 'NCE2137', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE138', 'Air Lab', 1.5, 'L3T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE139', 'Waste Management', 3, 'L3T1', 4, 4, 'NCE2139', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE130', 'Waste Lab', 1.5, 'L3T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE141', 'Environmental Chemistry', 3, 'L3T2', 4, 4, 'NCE2241', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE142', 'Chemistry Lab', 1.5, 'L3T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE143', 'Water Treatment', 3, 'L3T2', 4, 4, 'NCE2243', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE144', 'Treatment Lab', 1.5, 'L3T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE145', 'Air Pollution Control', 3, 'L3T2', 4, 4, 'NCE2245', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE146', 'Air Lab', 1.5, 'L3T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE147', 'Waste Management', 3, 'L3T2', 4, 4, 'NCE2247', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE148', 'Waste Lab', 1.5, 'L3T2', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE149', 'Environmental Chemistry', 3, 'L4T1', 4, 4, 'NCE3149', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE140', 'Chemistry Lab', 1.5, 'L4T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE151', 'Water Treatment', 3, 'L4T1', 4, 4, 'NCE3151', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE152', 'Treatment Lab', 1.5, 'L4T1', 4, 4, NULL, TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE153', 'Air Pollution Control', 3, 'L4T1', 4, 4, 'NCE3153', TRUE);
INSERT INTO Course (course_id, title, credit_hours, semester, offered_by, department_id, pre_requisite, still_offered) VALUES ('NCE154', 'Air Lab', 1.5, 'L4T1', 4, 4, NULL, TRUE);
