teacher_id,course_id,section_type,room_id,day_of_week,start_time,end_time,academic_session
2011056282,MATH153,C,ARCHI101,Tuesday,08:00:00,09:00:00,2025-26
2011056282,MATH153,C,ARCHI102,Wednesday,08:00:00,09:00:00,2025-26
2006057221,MATH154,A1,ECE-LAB1,Saturday,09:00:00,10:00:00,2025-26
2006057221,MATH154,A2,ECE-LAB2,Sunday,09:00:00,10:00:00,2025-26
2006057221,MATH154,B1,DSA-LAB,Monday,09:00:00,10:00:00,2025-26
2006057221,MATH154,B2,EM-LAB,Tuesday,09:00:00,10:00:00,2025-26
2006057221,MATH154,C1,MECH-LAB1,Wednesday,09:00:00,10:00:00,2025-26
2006057221,MATH154,C2,CIVIL-LAB1,Saturday,10:00:00,11:00:00,2025-26
2001051697,MATH155,A,ARCHI102,Sunday,10:00:00,11:00:00,2025-26
2001051697,MATH155,A,ARCHI102,Monday,10:00:00,11:00:00,2025-26
2001051697,MATH155,A,ARCHI102,Tuesday,10:00:00,11:00:00,2025-26
2001051697,MATH155,B,ARCHI102,Wednesday,10:00:00,11:00:00,2025-26
2001051697,MATH155,B,ARCHI102,Saturday,11:00:00,12:00:00,2025-26
2001051697,MATH155,B,ARCHI102,Sunday,11:00:00,12:00:00,2025-26
2001051697,MATH155,C,ARCHI102,Monday,11:00:00,12:00:00,2025-26
2001051697,MATH155,C,ARCHI102,Tuesday,11:00:00,12:00:00,2025-26
2001051697,MATH155,C,ARCHI102,Wednesday,11:00:00,12:00:00,2025-26
2001051697,MATH156,A1,CHEM-LAB,Saturday,12:00:00,13:00:00,2025-26
2001051697,MATH156,A2,ARCHI-LAB,Sunday,12:00:00,13:00:00,2025-26
2001051697,MATH156,B1,DSA2-LAB,Monday,12:00:00,13:00:00,2025-26
2001051697,MATH156,B2,MATH-LAB,Tuesday,12:00:00,13:00:00,2025-26
2001051697,MATH156,C1,ECE-LAB1,Wednesday,12:00:00,13:00:00,2025-26
2001051697,MATH156,C2,ECE-LAB2,Saturday,13:00:00,14:00:00,2025-26
2000051897,MATH157,A,ARCHI102,Sunday,13:00:00,14:00:00,2025-26
2000051897,MATH157,A,ARCHI102,Monday,13:00:00,14:00:00,2025-26
2000051897,MATH157,A,ARCHI102,Tuesday,13:00:00,14:00:00,2025-26
2000051897,MATH157,A,ARCHI102,Wednesday,13:00:00,14:00:00,2025-26
2000051897,MATH157,B,ARCHI102,Saturday,14:00:00,15:00:00,2025-26
2000051897,MATH157,B,ARCHI102,Sunday,14:00:00,15:00:00,2025-26
2000051897,MATH157,B,ARCHI102,Monday,14:00:00,15:00:00,2025-26
2000051897,MATH157,B,ARCHI102,Tuesday,14:00:00,15:00:00,2025-26
2000051897,MATH157,C,ARCHI102,Wednesday,14:00:00,15:00:00,2025-26
2000051897,MATH157,C,ARCHI102,Saturday,15:00:00,16:00:00,2025-26
2000051897,MATH157,C,ARCHI102,Sunday,15:00:00,16:00:00,2025-26
2000051897,MATH157,C,ARCHI102,Monday,15:00:00,16:00:00,2025-26
2013054785,MATH158,A1,DSA-LAB,Tuesday,15:00:00,16:00:00,2025-26
2013054785,MATH158,A2,EM-LAB,Wednesday,15:00:00,16:00:00,2025-26
2013054785,MATH158,B1,MECH-LAB1,Saturday,08:00:00,09:00:00,2025-26
2013054785,MATH158,B2,CIVIL-LAB1,Sunday,08:00:00,09:00:00,2025-26
2013054785,MATH158,C1,CHEM-LAB,Monday,08:00:00,09:00:00,2025-26
2013054785,MATH158,C2,ARCHI-LAB,Tuesday,08:00:00,09:00:00,2025-26
2010051687,MATH159,All,ARCHI102,Wednesday,08:00:00,09:00:00,2025-26
2010051687,MATH159,All,ARCHI102,Saturday,09:00:00,10:00:00,2025-26
2010051687,MATH159,All,ARCHI102,Sunday,09:00:00,10:00:00,2025-26
2020058054,MATH150,A1,DSA2-LAB,Monday,09:00:00,10:00:00,2025-26
2020058054,MATH150,A2,MATH-LAB,Tuesday,09:00:00,10:00:00,2025-26
2020058054,MATH150,B1,ECE-LAB1,Wednesday,09:00:00,10:00:00,2025-26
2020058054,MATH150,B2,ECE-LAB2,Saturday,10:00:00,11:00:00,2025-26
2020058054,MATH150,C1,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2020058054,MATH150,C2,EM-LAB,Monday,10:00:00,11:00:00,2025-26
2011056282,MATH161,A,ARCHI102,Tuesday,10:00:00,11:00:00,2025-26
2011056282,MATH161,A,ARCHI102,Wednesday,10:00:00,11:00:00,2025-26
2011056282,MATH161,A,ARCHI102,Saturday,11:00:00,12:00:00,2025-26
2011056282,MATH161,A,ARCHI102,Sunday,11:00:00,12:00:00,2025-26
2011056282,MATH161,B,ARCHI102,Monday,11:00:00,12:00:00,2025-26
2011056282,MATH161,B,ARCHI102,Tuesday,11:00:00,12:00:00,2025-26
2011056282,MATH161,B,ARCHI102,Wednesday,11:00:00,12:00:00,2025-26
2011056282,MATH161,B,ARCHI102,Saturday,12:00:00,13:00:00,2025-26
2011056282,MATH161,C,ARCHI102,Sunday,12:00:00,13:00:00,2025-26
2011056282,MATH161,C,ARCHI102,Monday,12:00:00,13:00:00,2025-26
2011056282,MATH161,C,ARCHI102,Tuesday,12:00:00,13:00:00,2025-26
2011056282,MATH161,C,ARCHI102,Wednesday,12:00:00,13:00:00,2025-26
2001058702,MATH162,A1,MECH-LAB1,Saturday,13:00:00,14:00:00,2025-26
2001058702,MATH162,A2,CIVIL-LAB1,Sunday,13:00:00,14:00:00,2025-26
2001058702,MATH162,B1,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2001058702,MATH162,B2,ARCHI-LAB,Tuesday,13:00:00,14:00:00,2025-26
2001058702,MATH162,C1,DSA2-LAB,Wednesday,13:00:00,14:00:00,2025-26
2001058702,MATH162,C2,MATH-LAB,Saturday,14:00:00,15:00:00,2025-26
2005057458,MATH163,All,ARCHI102,Sunday,14:00:00,15:00:00,2025-26
2005057458,MATH163,All,ARCHI102,Monday,14:00:00,15:00:00,2025-26
2005057458,MATH163,All,ARCHI102,Tuesday,14:00:00,15:00:00,2025-26
2000051897,MATH164,A1,ECE-LAB1,Wednesday,14:00:00,15:00:00,2025-26
2000051897,MATH164,A2,ECE-LAB2,Saturday,15:00:00,16:00:00,2025-26
2000051897,MATH164,B1,DSA-LAB,Sunday,15:00:00,16:00:00,2025-26
2000051897,MATH164,B2,EM-LAB,Monday,15:00:00,16:00:00,2025-26
2000051897,MATH164,C1,MECH-LAB1,Tuesday,15:00:00,16:00:00,2025-26
2000051897,MATH164,C2,CIVIL-LAB1,Wednesday,15:00:00,16:00:00,2025-26
2025063474,PHY101,A,ARCHI102,Saturday,08:00:00,09:00:00,2025-26
2025063474,PHY101,A,ARCHI103,Sunday,08:00:00,09:00:00,2025-26
2025063474,PHY101,A,ARCHI104,Monday,08:00:00,09:00:00,2025-26
2025063474,PHY101,A,ARCHI105,Tuesday,08:00:00,09:00:00,2025-26
2006066838,PHY102,A,CHEM-LAB,Wednesday,08:00:00,09:00:00,2025-26
2018063672,PHY103,A,ECE101,Saturday,09:00:00,10:00:00,2025-26
2018063672,PHY103,A,ECE101,Sunday,09:00:00,10:00:00,2025-26
2018063672,PHY103,A,ECE101,Monday,09:00:00,10:00:00,2025-26
2003062812,PHY104,A,ARCHI-LAB,Tuesday,09:00:00,10:00:00,2025-26
2015068097,PHY105,A,ECE101,Wednesday,09:00:00,10:00:00,2025-26
2015068097,PHY105,A,ECE101,Saturday,10:00:00,11:00:00,2025-26
2015068097,PHY105,A,ECE101,Sunday,10:00:00,11:00:00,2025-26
2015068097,PHY105,A,ECE101,Monday,10:00:00,11:00:00,2025-26
2018063672,PHY106,A,DSA2-LAB,Tuesday,10:00:00,11:00:00,2025-26
2003062812,PHY107,A,ECE101,Wednesday,10:00:00,11:00:00,2025-26
2003062812,PHY107,A,ECE101,Saturday,11:00:00,12:00:00,2025-26
2003062812,PHY107,A,ECE101,Sunday,11:00:00,12:00:00,2025-26
2003062812,PHY107,A,ECE101,Monday,11:00:00,12:00:00,2025-26
2018063672,PHY108,A,MATH-LAB,Tuesday,11:00:00,12:00:00,2025-26
2005068365,PHY109,A,ECE101,Wednesday,11:00:00,12:00:00,2025-26
2005068365,PHY109,A,ECE101,Saturday,12:00:00,13:00:00,2025-26
2005068365,PHY109,A,ECE101,Sunday,12:00:00,13:00:00,2025-26
2005068365,PHY109,A,ECE101,Monday,12:00:00,13:00:00,2025-26
2002067119,PHY100,A,ECE-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2018063672,PHY111,A,ECE101,Wednesday,12:00:00,13:00:00,2025-26
2018063672,PHY111,A,ECE101,Saturday,13:00:00,14:00:00,2025-26
2018063672,PHY111,A,ECE101,Sunday,13:00:00,14:00:00,2025-26
2024068666,PHY112,A,ECE-LAB2,Monday,13:00:00,14:00:00,2025-26
2018063672,PHY113,A,ECE101,Tuesday,13:00:00,14:00:00,2025-26
2018063672,PHY113,A,ECE101,Wednesday,13:00:00,14:00:00,2025-26
2018063672,PHY113,A,ECE101,Saturday,14:00:00,15:00:00,2025-26
2018063672,PHY113,A,ECE101,Sunday,14:00:00,15:00:00,2025-26
2014068899,PHY114,A,DSA-LAB,Monday,14:00:00,15:00:00,2025-26
2017068099,PHY115,A,ECE101,Tuesday,14:00:00,15:00:00,2025-26
2017068099,PHY115,A,ECE101,Wednesday,14:00:00,15:00:00,2025-26
2017068099,PHY115,A,ECE101,Saturday,15:00:00,16:00:00,2025-26
2017068099,PHY115,A,ECE101,Sunday,15:00:00,16:00:00,2025-26
2004066938,PHY116,A,EM-LAB,Monday,15:00:00,16:00:00,2025-26
2004066938,PHY117,A,ECE101,Tuesday,15:00:00,16:00:00,2025-26
2004066938,PHY117,A,ECE101,Wednesday,15:00:00,16:00:00,2025-26
2004066938,PHY117,A,ECE102,Saturday,08:00:00,09:00:00,2025-26
2004066938,PHY117,A,ECE103,Sunday,08:00:00,09:00:00,2025-26
2017066376,PHY118,A,MECH-LAB1,Monday,08:00:00,09:00:00,2025-26
2005068365,PHY119,A,ECE104,Tuesday,08:00:00,09:00:00,2025-26
2005068365,PHY119,A,ECE105,Wednesday,08:00:00,09:00:00,2025-26
2005068365,PHY119,A,ECE105,Saturday,09:00:00,10:00:00,2025-26
2016064889,PHY110,A,CIVIL-LAB1,Sunday,09:00:00,10:00:00,2025-26
2003062812,PHY121,A,ECE105,Monday,09:00:00,10:00:00,2025-26
2003062812,PHY121,A,ECE105,Tuesday,09:00:00,10:00:00,2025-26
2003062812,PHY121,A,ECE105,Wednesday,09:00:00,10:00:00,2025-26
2003062812,PHY121,A,ECE105,Saturday,10:00:00,11:00:00,2025-26
2018063672,PHY122,A,CHEM-LAB,Sunday,10:00:00,11:00:00,2025-26
2017066376,PHY123,A,ECE105,Monday,10:00:00,11:00:00,2025-26
2017066376,PHY123,A,ECE105,Tuesday,10:00:00,11:00:00,2025-26
2017066376,PHY123,A,ECE105,Wednesday,10:00:00,11:00:00,2025-26
2017066376,PHY123,A,ECE105,Saturday,11:00:00,12:00:00,2025-26
2024068666,PHY124,A,ARCHI-LAB,Sunday,11:00:00,12:00:00,2025-26
2016062741,PHY125,A,ECE105,Monday,11:00:00,12:00:00,2025-26
2016062741,PHY125,A,ECE105,Tuesday,11:00:00,12:00:00,2025-26
2016062741,PHY125,A,ECE105,Wednesday,11:00:00,12:00:00,2025-26
2016062741,PHY125,A,ECE105,Saturday,12:00:00,13:00:00,2025-26
2017068099,PHY126,A,DSA2-LAB,Sunday,12:00:00,13:00:00,2025-26
2014066935,PHY127,A,ECE105,Monday,12:00:00,13:00:00,2025-26
2014066935,PHY127,A,ECE105,Tuesday,12:00:00,13:00:00,2025-26
2014066935,PHY127,A,ECE105,Wednesday,12:00:00,13:00:00,2025-26
2005068365,PHY128,A,MATH-LAB,Saturday,13:00:00,14:00:00,2025-26
2014061699,PHY129,A,ECE105,Sunday,13:00:00,14:00:00,2025-26
2014061699,PHY129,A,ECE105,Monday,13:00:00,14:00:00,2025-26
2014061699,PHY129,A,ECE105,Tuesday,13:00:00,14:00:00,2025-26
2014061699,PHY129,A,ECE105,Wednesday,13:00:00,14:00:00,2025-26
2017068099,PHY120,A,ECE-LAB1,Saturday,14:00:00,15:00:00,2025-26
2016064889,PHY131,A,ECE105,Sunday,14:00:00,15:00:00,2025-26
2016064889,PHY131,A,ECE105,Monday,14:00:00,15:00:00,2025-26
2016064889,PHY131,A,ECE105,Tuesday,14:00:00,15:00:00,2025-26
2016064889,PHY131,A,ECE105,Wednesday,14:00:00,15:00:00,2025-26
2005068365,PHY132,A,ECE-LAB2,Saturday,15:00:00,16:00:00,2025-26
2024068666,PHY133,A,ECE105,Sunday,15:00:00,16:00:00,2025-26
2024068666,PHY133,A,ECE105,Monday,15:00:00,16:00:00,2025-26
2024068666,PHY133,A,ECE105,Tuesday,15:00:00,16:00:00,2025-26
2024068666,PHY133,A,ECE105,Wednesday,15:00:00,16:00:00,2025-26
2006066838,PHY134,A,DSA-LAB,Saturday,08:00:00,09:00:00,2025-26
2018063672,PHY135,A,ME101,Sunday,08:00:00,09:00:00,2025-26
2018063672,PHY135,A,ME102,Monday,08:00:00,09:00:00,2025-26
2018063672,PHY135,A,ME103,Tuesday,08:00:00,09:00:00,2025-26
2022064235,PHY136,A,EM-LAB,Wednesday,08:00:00,09:00:00,2025-26
2000067547,PHY137,A,ME104,Saturday,09:00:00,10:00:00,2025-26
2000067547,PHY137,A,ME104,Sunday,09:00:00,10:00:00,2025-26
2000067547,PHY137,A,ME104,Monday,09:00:00,10:00:00,2025-26
2000067547,PHY137,A,ME104,Tuesday,09:00:00,10:00:00,2025-26
2014066935,PHY138,A,MECH-LAB1,Wednesday,09:00:00,10:00:00,2025-26
2002067119,PHY139,A,ME104,Saturday,10:00:00,11:00:00,2025-26
2002067119,PHY139,A,ME104,Sunday,10:00:00,11:00:00,2025-26
2002067119,PHY139,A,ME104,Monday,10:00:00,11:00:00,2025-26
2002067119,PHY139,A,ME104,Tuesday,10:00:00,11:00:00,2025-26
2015068097,PHY130,A,CIVIL-LAB1,Wednesday,10:00:00,11:00:00,2025-26
2003062812,PHY141,A,ME104,Saturday,11:00:00,12:00:00,2025-26
2003062812,PHY141,A,ME104,Sunday,11:00:00,12:00:00,2025-26
2003062812,PHY141,A,ME104,Monday,11:00:00,12:00:00,2025-26
2003062812,PHY141,A,ME104,Tuesday,11:00:00,12:00:00,2025-26
2016062741,PHY142,A,CHEM-LAB,Wednesday,11:00:00,12:00:00,2025-26
2022064235,PHY143,A,ME104,Saturday,12:00:00,13:00:00,2025-26
2022064235,PHY143,A,ME104,Sunday,12:00:00,13:00:00,2025-26
2022064235,PHY143,A,ME104,Monday,12:00:00,13:00:00,2025-26
2013064884,PHY144,A,ARCHI-LAB,Tuesday,12:00:00,13:00:00,2025-26
2014066935,PHY145,A,ME104,Wednesday,12:00:00,13:00:00,2025-26
2014066935,PHY145,A,ME104,Saturday,13:00:00,14:00:00,2025-26
2014066935,PHY145,A,ME104,Sunday,13:00:00,14:00:00,2025-26
2014066935,PHY145,A,ME104,Monday,13:00:00,14:00:00,2025-26
2002067119,PHY146,A,DSA2-LAB,Tuesday,13:00:00,14:00:00,2025-26
2004066938,PHY147,A,ME104,Wednesday,13:00:00,14:00:00,2025-26
2004066938,PHY147,A,ME104,Saturday,14:00:00,15:00:00,2025-26
2004066938,PHY147,A,ME104,Sunday,14:00:00,15:00:00,2025-26
2004066938,PHY147,A,ME104,Monday,14:00:00,15:00:00,2025-26
2017068099,PHY148,A,MATH-LAB,Tuesday,14:00:00,15:00:00,2025-26
2022064235,PHY149,A,ME104,Wednesday,14:00:00,15:00:00,2025-26
2022064235,PHY149,A,ME104,Saturday,15:00:00,16:00:00,2025-26
2022064235,PHY149,A,ME104,Sunday,15:00:00,16:00:00,2025-26
2022064235,PHY149,A,ME104,Monday,15:00:00,16:00:00,2025-26
2005068365,PHY140,A,ECE-LAB1,Tuesday,15:00:00,16:00:00,2025-26
2013064884,PHY151,A,ME104,Wednesday,15:00:00,16:00:00,2025-26
2013064884,PHY151,A,ME105,Saturday,08:00:00,09:00:00,2025-26
2013064884,PHY151,A,OAB101,Sunday,08:00:00,09:00:00,2025-26
2002067119,PHY152,A,ECE-LAB2,Monday,08:00:00,09:00:00,2025-26
2017066376,PHY153,A,OAB102,Tuesday,08:00:00,09:00:00,2025-26
2017066376,PHY153,A,OAB103,Wednesday,08:00:00,09:00:00,2025-26
2017066376,PHY153,A,OAB103,Saturday,09:00:00,10:00:00,2025-26
2017066376,PHY153,A,OAB103,Sunday,09:00:00,10:00:00,2025-26
2000067547,PHY154,A,DSA-LAB,Monday,09:00:00,10:00:00,2025-26
2016062741,PHY155,A,OAB103,Tuesday,09:00:00,10:00:00,2025-26
2016062741,PHY155,A,OAB103,Wednesday,09:00:00,10:00:00,2025-26
2016062741,PHY155,A,OAB103,Saturday,10:00:00,11:00:00,2025-26
2016062741,PHY155,A,OAB103,Sunday,10:00:00,11:00:00,2025-26
2003062812,PHY156,A,EM-LAB,Monday,10:00:00,11:00:00,2025-26
2015068097,PHY157,A,OAB103,Tuesday,10:00:00,11:00:00,2025-26
2015068097,PHY157,A,OAB103,Wednesday,10:00:00,11:00:00,2025-26
2015068097,PHY157,A,OAB103,Saturday,11:00:00,12:00:00,2025-26
2015068097,PHY157,A,OAB103,Sunday,11:00:00,12:00:00,2025-26
2003062812,PHY158,A,MECH-LAB1,Monday,11:00:00,12:00:00,2025-26
2017068099,PHY159,A,OAB103,Tuesday,11:00:00,12:00:00,2025-26
2017068099,PHY159,A,OAB103,Wednesday,11:00:00,12:00:00,2025-26
2017068099,PHY159,A,OAB103,Saturday,12:00:00,13:00:00,2025-26
2003062812,PHY150,A,CIVIL-LAB1,Sunday,12:00:00,13:00:00,2025-26
2016062741,PHY161,A,OAB103,Monday,12:00:00,13:00:00,2025-26
2016062741,PHY161,A,OAB103,Tuesday,12:00:00,13:00:00,2025-26
2016062741,PHY161,A,OAB103,Wednesday,12:00:00,13:00:00,2025-26
2016062741,PHY161,A,OAB103,Saturday,13:00:00,14:00:00,2025-26
2005068365,PHY162,A,CHEM-LAB,Sunday,13:00:00,14:00:00,2025-26
2018063672,PHY163,A,OAB103,Monday,13:00:00,14:00:00,2025-26
2018063672,PHY163,A,OAB103,Tuesday,13:00:00,14:00:00,2025-26
2018063672,PHY163,A,OAB103,Wednesday,13:00:00,14:00:00,2025-26
2018063672,PHY163,A,OAB103,Saturday,14:00:00,15:00:00,2025-26
2016062741,PHY164,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2002106346,CE101,A,OAB103,Monday,14:00:00,15:00:00,2025-26
2002106346,CE101,A,OAB103,Tuesday,14:00:00,15:00:00,2025-26
2002106346,CE101,A,OAB103,Wednesday,14:00:00,15:00:00,2025-26
2002106346,CE102,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2015101117,CE103,A,OAB103,Sunday,15:00:00,16:00:00,2025-26
2015101117,CE103,A,OAB103,Monday,15:00:00,16:00:00,2025-26
2015101117,CE103,A,OAB103,Tuesday,15:00:00,16:00:00,2025-26
2014103777,CE104,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2012105279,CE105,A,OAB103,Saturday,08:00:00,09:00:00,2025-26
2012105279,CE105,A,OAB104,Sunday,08:00:00,09:00:00,2025-26
2012105279,CE105,A,OAB105,Monday,08:00:00,09:00:00,2025-26
2012102916,CE106,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2015103631,CE107,A,CE101,Wednesday,08:00:00,09:00:00,2025-26
2015103631,CE107,A,CE101,Saturday,09:00:00,10:00:00,2025-26
2015103631,CE107,A,CE101,Sunday,09:00:00,10:00:00,2025-26
2021107531,CE108,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2021109721,CE109,A,CE101,Tuesday,09:00:00,10:00:00,2025-26
2021109721,CE109,A,CE101,Wednesday,09:00:00,10:00:00,2025-26
2021109721,CE109,A,CE101,Saturday,10:00:00,11:00:00,2025-26
2006104173,CE100,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2012105279,CE111,A,CE101,Monday,10:00:00,11:00:00,2025-26
2012105279,CE111,A,CE101,Tuesday,10:00:00,11:00:00,2025-26
2012105279,CE111,A,CE101,Wednesday,10:00:00,11:00:00,2025-26
2020101770,CE112,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2012105279,CE113,A,CE101,Sunday,11:00:00,12:00:00,2025-26
2012105279,CE113,A,CE101,Monday,11:00:00,12:00:00,2025-26
2012105279,CE113,A,CE101,Tuesday,11:00:00,12:00:00,2025-26
2015103631,CE114,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2005103480,CE115,A,CE101,Saturday,12:00:00,13:00:00,2025-26
2005103480,CE115,A,CE101,Sunday,12:00:00,13:00:00,2025-26
2005103480,CE115,A,CE101,Monday,12:00:00,13:00:00,2025-26
2020101770,CE116,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2020106203,CE117,A,CE101,Wednesday,12:00:00,13:00:00,2025-26
2020106203,CE117,A,CE101,Saturday,13:00:00,14:00:00,2025-26
2020106203,CE117,A,CE101,Sunday,13:00:00,14:00:00,2025-26
2005105164,CE118,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2011108611,CE119,A,CE101,Tuesday,13:00:00,14:00:00,2025-26
2011108611,CE119,A,CE101,Wednesday,13:00:00,14:00:00,2025-26
2011108611,CE119,A,CE101,Saturday,14:00:00,15:00:00,2025-26
2020106203,CE110,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2020106203,CE121,A,CE101,Monday,14:00:00,15:00:00,2025-26
2020106203,CE121,A,CE101,Tuesday,14:00:00,15:00:00,2025-26
2020106203,CE121,A,CE101,Wednesday,14:00:00,15:00:00,2025-26
2001102941,CE122,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2012103394,CE123,A,CE101,Sunday,15:00:00,16:00:00,2025-26
2012103394,CE123,A,CE101,Monday,15:00:00,16:00:00,2025-26
2012103394,CE123,A,CE101,Tuesday,15:00:00,16:00:00,2025-26
2020106203,CE124,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2021109721,CE125,A,CE101,Saturday,08:00:00,09:00:00,2025-26
2021109721,CE125,A,CE102,Sunday,08:00:00,09:00:00,2025-26
2021109721,CE125,A,CE103,Monday,08:00:00,09:00:00,2025-26
2019104038,CE126,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2020106203,CE127,A,CE104,Wednesday,08:00:00,09:00:00,2025-26
2020106203,CE127,A,CE104,Saturday,09:00:00,10:00:00,2025-26
2020106203,CE127,A,CE104,Sunday,09:00:00,10:00:00,2025-26
2012103394,CE128,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2006109840,CE129,A,CE104,Tuesday,09:00:00,10:00:00,2025-26
2006109840,CE129,A,CE104,Wednesday,09:00:00,10:00:00,2025-26
2006109840,CE129,A,CE104,Saturday,10:00:00,11:00:00,2025-26
2020101770,CE120,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2005103480,CE131,A,CE104,Monday,10:00:00,11:00:00,2025-26
2005103480,CE131,A,CE104,Tuesday,10:00:00,11:00:00,2025-26
2005103480,CE131,A,CE104,Wednesday,10:00:00,11:00:00,2025-26
2021107531,CE132,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2021107531,CE133,A,CE104,Sunday,11:00:00,12:00:00,2025-26
2021107531,CE133,A,CE104,Monday,11:00:00,12:00:00,2025-26
2021107531,CE133,A,CE104,Tuesday,11:00:00,12:00:00,2025-26
2020101770,CE134,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2006109840,CE135,A,CE104,Saturday,12:00:00,13:00:00,2025-26
2006109840,CE135,A,CE104,Sunday,12:00:00,13:00:00,2025-26
2006109840,CE135,A,CE104,Monday,12:00:00,13:00:00,2025-26
2022101288,CE136,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2012102916,CE137,A,CE104,Wednesday,12:00:00,13:00:00,2025-26
2012102916,CE137,A,CE104,Saturday,13:00:00,14:00:00,2025-26
2012102916,CE137,A,CE104,Sunday,13:00:00,14:00:00,2025-26
2006109840,CE138,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2006104173,CE139,A,CE104,Tuesday,13:00:00,14:00:00,2025-26
2006104173,CE139,A,CE104,Wednesday,13:00:00,14:00:00,2025-26
2006104173,CE139,A,CE104,Saturday,14:00:00,15:00:00,2025-26
2012105279,CE130,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2021109721,CE141,A,CE104,Monday,14:00:00,15:00:00,2025-26
2021109721,CE141,A,CE104,Tuesday,14:00:00,15:00:00,2025-26
2021109721,CE141,A,CE104,Wednesday,14:00:00,15:00:00,2025-26
2020101770,CE142,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2011108611,CE143,A,CE104,Sunday,15:00:00,16:00:00,2025-26
2011108611,CE143,A,CE104,Monday,15:00:00,16:00:00,2025-26
2011108611,CE143,A,CE104,Tuesday,15:00:00,16:00:00,2025-26
2006109840,CE144,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2012105279,CE145,A,CE104,Saturday,08:00:00,09:00:00,2025-26
2012105279,CE145,A,CE105,Sunday,08:00:00,09:00:00,2025-26
2012105279,CE145,A,CHE101,Monday,08:00:00,09:00:00,2025-26
2014103777,CE146,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2001102941,CE147,A,CHE102,Wednesday,08:00:00,09:00:00,2025-26
2001102941,CE147,A,CHE102,Saturday,09:00:00,10:00:00,2025-26
2001102941,CE147,A,CHE102,Sunday,09:00:00,10:00:00,2025-26
2019104038,CE148,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2005105164,CE149,A,CHE102,Tuesday,09:00:00,10:00:00,2025-26
2005105164,CE149,A,CHE102,Wednesday,09:00:00,10:00:00,2025-26
2005105164,CE149,A,CHE102,Saturday,10:00:00,11:00:00,2025-26
2005105164,CE140,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2006104173,CE151,A,CHE102,Monday,10:00:00,11:00:00,2025-26
2006104173,CE151,A,CHE102,Tuesday,10:00:00,11:00:00,2025-26
2006104173,CE151,A,CHE102,Wednesday,10:00:00,11:00:00,2025-26
2020106203,CE152,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2011108611,CE153,A,CHE102,Sunday,11:00:00,12:00:00,2025-26
2011108611,CE153,A,CHE102,Monday,11:00:00,12:00:00,2025-26
2011108611,CE153,A,CHE102,Tuesday,11:00:00,12:00:00,2025-26
2005105164,CE154,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2015101117,CE155,A,CHE102,Saturday,12:00:00,13:00:00,2025-26
2015101117,CE155,A,CHE102,Sunday,12:00:00,13:00:00,2025-26
2015101117,CE155,A,CHE102,Monday,12:00:00,13:00:00,2025-26
2019104038,CE156,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2012102916,CE157,A,CHE102,Wednesday,12:00:00,13:00:00,2025-26
2012102916,CE157,A,CHE102,Saturday,13:00:00,14:00:00,2025-26
2012102916,CE157,A,CHE102,Sunday,13:00:00,14:00:00,2025-26
2015101117,CE158,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2002108727,CE159,A,CHE102,Tuesday,13:00:00,14:00:00,2025-26
2002108727,CE159,A,CHE102,Wednesday,13:00:00,14:00:00,2025-26
2002108727,CE159,A,CHE102,Saturday,14:00:00,15:00:00,2025-26
